target_id	length	eff_length	est_counts	tpm
KIR:KIR00001	14738	14613	0	0
KIR:KIR00978	14738	14613	0	0
KIR:KIR00979	14738	14613	0	0
KIR:KIR01188	14738	14613	0	0
KIR:KIR01849	14738	14613	0	0
KIR:KIR01852	14738	14613	0	0
KIR:KIR01811	14737	14612	0	0
KIR:KIR02338	14694	14569	0	0
KIR:KIR02339	14693	14568	0	0
KIR:KIR01977	14738	14613	0	0
KIR:KIR02058	14738	14613	0	0
KIR:KIR00002	14739	14614	0	0
KIR:KIR00398	14739	14614	0	0
KIR:KIR00644	14738	14613	0	0
KIR:KIR01038	14738	14613	0	0
KIR:KIR01055	14739	14614	0	0
KIR:KIR01056	14739	14614	0	0
KIR:KIR01059	14739	14614	0	0
KIR:KIR01063	14739	14614	0	0
KIR:KIR01065	14739	14614	1.86765	1234.64
KIR:KIR01068	14739	14614	1.86765	1234.64
KIR:KIR01076	14738	14613	0	0
KIR:KIR01091	14739	14614	0	0
KIR:KIR01106	14739	14614	0	0
KIR:KIR01111	14739	14614	1.86765	1234.64
KIR:KIR01118	14739	14614	0	0
KIR:KIR01122	14739	14614	0	0
KIR:KIR01182	14739	14614	0	0
KIR:KIR01183	14738	14613	0	0
KIR:KIR01187	14739	14614	0.0287219	18.9869
KIR:KIR01833	14739	14614	0	0
KIR:KIR01974	14738	14613	1.95434	1292.03
KIR:KIR01988	14737	14612	0	0
KIR:KIR01943	14734	14609	0	0
KIR:KIR01904	14739	14614	0	0
KIR:KIR01859	14738	14613	0	0
KIR:KIR01924	14738	14613	0	0
KIR:KIR01946	14739	14614	0	0
KIR:KIR02035	14738	14613	0	0
KIR:KIR01781	14738	14613	0	0
KIR:KIR02017	14738	14613	0.000216495	0.143126
KIR:KIR02036	14739	14614	0	0
KIR:KIR01862	14738	14613	1.95434	1292.03
KIR:KIR01930	14738	14613	0	0
KIR:KIR01947	14738	14613	0	0
KIR:KIR01853	14738	14613	0	0
KIR:KIR01971	14739	14614	0	0
KIR:KIR01901	14738	14613	0	0
KIR:KIR02029	14739	14614	0	0
KIR:KIR01780	14738	14613	0	0
KIR:KIR01799	14737	14612	0	0
KIR:KIR01902	14738	14613	13.4265	8876.32
KIR:KIR01921	14739	14614	0	0
KIR:KIR02030	14738	14613	0	0
KIR:KIR01886	14550	14425	0	0
KIR:KIR01554	14738	14613	0	0
KIR:KIR02007	14739	14614	0	0
KIR:KIR01967	14738	14613	0	0
KIR:KIR01871	14737	14612	0	0
KIR:KIR01998	14738	14613	0	0
KIR:KIR01905	14739	14614	0	0
KIR:KIR01873	14738	14613	0	0
KIR:KIR01888	14738	14613	0	0
KIR:KIR00004	14217	14092	0	0
KIR:KIR00294	14741	14616	0	0
KIR:KIR00397	14740	14615	0	0
KIR:KIR00399	14741	14616	0	0
KIR:KIR00404	14741	14616	0	0
KIR:KIR00400	14741	14616	0	0
KIR:KIR00401	14741	14616	0	0
KIR:KIR00402	14741	14616	0	0
KIR:KIR00403	14741	14616	0	0
KIR:KIR00616	14741	14616	0	0
KIR:KIR01047	14741	14616	0	0
KIR:KIR01048	14741	14616	0	0
KIR:KIR01061	14741	14616	0	0
KIR:KIR01070	14741	14616	0	0
KIR:KIR01077	14741	14616	0	0
KIR:KIR01081	14741	14616	0	0
KIR:KIR01082	14741	14616	0	0
KIR:KIR01083	14741	14616	0	0
KIR:KIR01087	14741	14616	0	0
KIR:KIR01088	14741	14616	0	0
KIR:KIR01098	14740	14615	0	0
KIR:KIR01099	14741	14616	0	0
KIR:KIR01107	14741	14616	0	0
KIR:KIR01113	14741	14616	0	0
KIR:KIR01115	14741	14616	0	0
KIR:KIR01125	14741	14616	0	0
KIR:KIR01126	14741	14616	0	0
KIR:KIR01129	14741	14616	10.1238	6691.52
KIR:KIR01130	14741	14616	0	0
KIR:KIR01131	14741	14616	0	0
KIR:KIR01132	14741	14616	0	0
KIR:KIR01170	14740	14615	0	0
KIR:KIR01174	14741	14616	0	0
KIR:KIR01175	14741	14616	0	0
KIR:KIR01176	14741	14616	0	0
KIR:KIR01177	14742	14617	0	0
KIR:KIR01178	14743	14618	0	0
KIR:KIR01179	14742	14617	0	0
KIR:KIR01180	14741	14616	0	0
KIR:KIR01181	14741	14616	0	0
KIR:KIR01184	14741	14616	0	0
KIR:KIR01185	14742	14617	0	0
KIR:KIR01186	14741	14616	0	0
KIR:KIR01981	14740	14615	0	0
KIR:KIR01869	14740	14615	0	0
KIR:KIR01882	14740	14615	0	0
KIR:KIR01936	14740	14615	0	0
KIR:KIR01895	14742	14617	0	0
KIR:KIR01855	14741	14616	0	0
KIR:KIR01878	14741	14616	0	0
KIR:KIR01937	14741	14616	0	0
KIR:KIR01896	14742	14617	0	0
KIR:KIR01935	14742	14617	0	0
KIR:KIR01966	14741	14616	0	0
KIR:KIR01906	14741	14616	0	0
KIR:KIR01821	14741	14616	0	0
KIR:KIR01840	14741	14616	0	0
KIR:KIR01834	14742	14617	0	0
KIR:KIR02034	14741	14616	0	0
KIR:KIR02026	14742	14617	0	0
KIR:KIR01794	14741	14616	0	0
KIR:KIR01816	14740	14615	0	0
KIR:KIR01993	14741	14616	0	0
KIR:KIR02044	14742	14617	0	0
KIR:KIR01772	14740	14615	0	0
KIR:KIR01908	14741	14616	0	0
KIR:KIR01863	14741	14616	0	0
KIR:KIR01910	14741	14616	0	0
KIR:KIR01861	14742	14617	0	0
KIR:KIR01985	14742	14617	0	0
KIR:KIR01919	14742	14617	0	0
KIR:KIR01856	14741	14616	0	0
KIR:KIR01957	14742	14617	0	0
KIR:KIR01820	14741	14616	0	0
KIR:KIR01802	14741	14616	0	0
KIR:KIR02052	14742	14617	0	0
KIR:KIR01997	14741	14616	0	0
KIR:KIR01994	14741	14616	0	0
KIR:KIR02053	14741	14616	0	0
KIR:KIR02032	14741	14616	0	0
KIR:KIR02028	14742	14617	0	0
KIR:KIR01836	14741	14616	0	0
KIR:KIR02010	14740	14615	0	0
KIR:KIR02041	14741	14616	0	0
KIR:KIR01847	14743	14618	0	0
KIR:KIR02059	14740	14615	0	0
KIR:KIR02039	14740	14615	0	0
KIR:KIR01865	14741	14616	0	0
KIR:KIR01949	14217	14092	0	0
KIR:KIR01912	14217	14092	0	0
KIR:KIR01932	14741	14616	0	0
KIR:KIR01914	14217	14092	0	0
KIR:KIR01884	14217	14092	0	0
KIR:KIR01986	14741	14616	0	0
KIR:KIR01801	14741	14616	0	0
KIR:KIR01770	14741	14616	0	0
KIR:KIR01809	14741	14616	0	0
KIR:KIR01826	14217	14092	1.72075	1179.66
KIR:KIR00005	14740	14615	0	0
KIR:KIR01173	14741	14616	0	0
KIR:KIR01857	14741	14616	0	0
KIR:KIR02057	14744	14619	0	0
KIR:KIR01979	14743	14618	0	0
KIR:KIR02031	14741	14616	0	0
KIR:KIR01926	14741	14616	0	0
KIR:KIR01987	14741	14616	0	0
KIR:KIR01818	14742	14617	0	0
KIR:KIR01892	14741	14616	0	0
KIR:KIR01969	14740	14615	0	0
KIR:KIR01925	14741	14616	0	0
KIR:KIR01867	14741	14616	0	0
KIR:KIR01945	14742	14617	4.55688	3011.76
KIR:KIR02049	14741	14616	4.76834	3151.74
KIR:KIR01864	14741	14616	0	0
KIR:KIR01933	14741	14616	0	0
KIR:KIR02008	14741	14616	0	0
KIR:KIR02054	14742	14617	0	0
KIR:KIR02033	14742	14617	0	0
